Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1698243025.2342904,533,1698243025,234004497,GPS1_Frame,42.3425178527832,-71.08448791503906,20.399999618530273,328293.21875,4689911.0,19,T
1698243026.2342246,534,1698243026,233391523,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243027.2353776,535,1698243027,234777450,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243028.2352414,536,1698243028,234956741,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243029.2367222,537,1698243029,236328601,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243030.2366838,538,1698243030,236021995,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243031.2320077,539,1698243031,231774091,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243032.2366562,540,1698243032,236021995,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243033.232126,541,1698243033,231399536,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243034.235517,542,1698243034,234980821,GPS1_Frame,42.3425178527832,-71.08448791503906,20.399999618530273,328292.65625,4689911.0,19,T
1698243035.233738,543,1698243035,232994794,GPS1_Frame,42.34252166748047,-71.08450317382812,20.5,328291.84375,4689911.5,19,T
1698243036.233766,544,1698243036,233111143,GPS1_Frame,42.342533111572266,-71.08452606201172,20.5,328289.8125,4689913.0,19,T
1698243037.2344785,545,1698243037,233971118,GPS1_Frame,42.34255599975586,-71.08456420898438,20.5,328286.84375,4689915.5,19,T
1698243038.2334557,546,1698243038,233193635,GPS1_Frame,42.34258270263672,-71.08460998535156,20.399999618530273,328283.21875,4689918.5,19,T
1698243039.233059,547,1698243039,232397556,GPS1_Frame,42.34260940551758,-71.08465576171875,20.399999618530273,328279.3125,4689921.5,19,T
1698243040.2338157,548,1698243040,233128547,GPS1_Frame,42.3426399230957,-71.08470153808594,20.299999237060547,328275.40625,4689925.0,19,T
1698243041.2374728,549,1698243041,236890316,GPS1_Frame,42.34267044067383,-71.08475494384766,20.200000762939453,328271.5,4689928.5,19,T
1698243042.2352703,550,1698243042,234685659,GPS1_Frame,42.34270095825195,-71.08480072021484,20.100000381469727,328267.46875,4689932.0,19,T
1698243043.232168,551,1698243043,231865406,GPS1_Frame,42.342735290527344,-71.08484649658203,19.600000381469727,328264.0,4689936.0,19,T
1698243044.2316415,552,1698243044,231147527,GPS1_Frame,42.3427734375,-71.08489227294922,19.100000381469727,328260.28125,4689940.5,19,T
1698243045.2362192,553,1698243045,235446214,GPS1_Frame,42.34281539916992,-71.08494567871094,18.700000762939453,328255.84375,4689945.0,19,T
1698243046.2362897,554,1698243046,235847711,GPS1_Frame,42.342857360839844,-71.08500671386719,18.399999618530273,328251.15625,4689949.5,19,T
1698243047.2306106,555,1698243047,230056524,GPS1_Frame,42.342899322509766,-71.08506774902344,18.100000381469727,328246.46875,4689954.5,19,T
1698243048.232067,556,1698243048,231446981,GPS1_Frame,42.34294128417969,-71.08512115478516,17.799999237060547,328241.78125,4689959.0,19,T
1698243049.231426,557,1698243049,230756759,GPS1_Frame,42.34297561645508,-71.0851821899414,17.5,328236.9375,4689963.5,19,T
1698243050.2309942,558,1698243050,230311393,GPS1_Frame,42.34300994873047,-71.08523559570312,17.100000381469727,328232.5,4689967.0,19,T
1698243051.2297804,559,1698243051,229428052,GPS1_Frame,42.343040466308594,-71.08528900146484,16.700000762939453,328228.1875,4689971.0,19,T
1698243052.230562,560,1698243052,230219364,GPS1_Frame,42.34307098388672,-71.08534240722656,16.399999618530273,328224.125,4689974.0,19,T
